fecha;exportaciones_petroleras_musd_fob;exportaciones_no_petroleras_musd_fob;importaciones_musd_fob;remesas_musd
2024-04;385.69;1113.11;1169.39;232.23
2024-04;576.02;1227.16;1054.78;257.36
2024-05;566.67;1321.21;1744.54;317.7
2024-05;363.82;1409.02;1744.01;307.57
2024-05;769.08;1165.9;1237.32;443.96
2024-05;560.39;1074.73;1129.15;388.15
2024-05;718.23;1403.12;1408.17;422.18
2024-05;403.01;946.6;1087.95;261.28
2024-05;443.11;1023.55;1538.36;342.24
2024-05;756.32;1323.71;1158.94;374.48
2024-05;516.95;982.1;1251.63;326.18
2024-05;567.44;1489.9;925.52;261.38
2024-05;461.08;1301.93;1718.92;459.85
2024-05;557.17;1159.23;1826.79;344.37
2024-05;351.06;879.04;1857.88;466.31
2024-05;681.89;1382.16;1027.62;448.81
2024-05;944.58;901.81;1486.19;391.62
2024-05;730.31;1017.05;938.64;473.9
2024-05;398.48;1222.69;1280.83;318.71
2024-05;588.81;1288.99;961.62;392.2
2024-05;636.54;1333.81;1291.23;245.54
2024-05;846.63;908.36;1814.3;398.72
2024-05;719.63;1321.05;1221.6;359.91
2024-05;359.57;923.92;1552.94;252.69
2024-05;563.26;1162.96;922.89;312.52
2024-05;617.02;1148.84;1640.71;421.72
2024-05;630.25;856.49;1078;231.24
2024-05;487.87;1315.4;1892.03;285.15
2024-05;679.64;1484.51;1723.64;344.69
2024-05;657.92;1392.03;1436.96;234.37
2024-05;915.38;956.2;999.46;449.86
2024-05;510.22;1429.49;1541.18;217.95
2024-05;783.95;1106.89;1254.6;358.54
2024-06;873.24;867.01;NA;272.92
2024-06;904.73;1025.26;1108.72;468.5
2024-06;914.34;1219.54;1915.93;210.75
2024-06;441.48;1492.73;1729.31;420.27
2024-06;874.82;1265.54;966.54;347.97
2024-06;659.41;1370.25;1159.68;346.91
2024-06;640.95;949.18;1756.68;431.47
2024-06;452.67;1037.74;1322.47;307.17
2024-06;519.58;1448.83;1746.82;220.53
2024-06;354.71;1265.94;1191.9;356.13
2024-06;469.18;798.35;1879.96;247.43
2024-06;521.98;1146.01;1864.35;333.58
2024-06;649.94;990.84;1621.11;322.92
2024-06;412.9;1210.56;949.04;230.68
2024-06;482.73;1412.24;1102.17;209.61
2024-06;361.91;1394.78;1521.08;274.62
2024-06;581.21;1011.93;1008.14;248.86
2024-06;787.77;1182.44;1206.07;323.38
2024-06;914.15;804.55;1189.51;460.5
2024-06;773.91;1325.36;1556.01;409.3
2024-06;856.45;1170.26;1145.63;410.86
2024-06;705.5;1473;1146.47;278.68
2024-06;568.84;1330.53;913.81;374.09
2024-06;401.32;781.84;1919.86;433.76
2024-06;903.09;1316.02;1748.19;299.72
2024-06;638.48;1170.76;1878.33;425.55
2024-06;457.41;849.41;1484.64;453.28
2024-06;914.6;951.87;1947.45;368.96
2024-06;624.84;1194.28;1647.07;459.99
2024-06;458.82;1140.27;1182.2;262.68
2024-07;501.52;1283.62;1240.46;417.5
2024-07;811.97;1291.03;1866.84;244.17
2024-07;847.51;1413.63;1862.11;267.07
2024-07;854.08;1281.04;1484.73;438.1
2024-07;929.68;1374.64;1213.62;221.49
2024-07;444.46;862.46;1410.69;279.26
2024-07;757.09;1148.43;1335.17;476.14
2024-07;934.29;878.5;1152.91;418.04
2024-07;804.48;1064.55;1088.96;223.26
2024-07;754.62;1027.07;1140.23;363.57
2024-07;898.9;1004.93;1229.16;417.49
2024-07;816.92;816.05;1309.38;446.62
2024-07;780;766.43;1441.81;413.77
2024-07;498.95;888.24;1790.41;467.6
2024-07;697.11;1481.67;1572.6;291.13
2024-07;642.5;1084.08;1298.47;446.96
2024-07;480.88;870.88;1891.65;417.95
2024-07;459.26;1253.99;1627.09;406.42
2024-07;624.34;1138.9;1502.79;430.36
2024-07;687.54;761;1578.89;252.15
2024-07;755.87;1000.39;1502.42;468.51
2024-07;898.36;1456.65;1388.74;375.24
2024-07;748.47;1223.06;901.36;408.06
2024-07;623.08;940.64;1064.86;202.98
2024-07;898.01;1082.59;1744.55;205.09
2024-07;585.83;890.16;908.13;224.6
2024-07;632.43;1312.12;1230.16;258.05
2024-07;491.41;1443.51;965.17;220.07
2024-07;760.28;1353.6;1811.37;346.38
2024-07;680.22;1155.5;1242.39;265.47
2024-07;806.45;1016.24;959.07;300.88
2024-08;873.24;976.71;990.44;460.17
2024-08;888.91;818.43;1317.54;314.06
2024-08;590.62;924.03;1898.01;270.89
2024-08;744.75;1080.46;1666.13;232.04
2024-08;391.35;1101.03;1797.41;329.8
2024-08;889.12;1339.65;1742.91;243.41
2024-08;393.02;1350.55;1581.28;359.7
2024-08;367.57;1260.91;1120.17;200.07
2024-08;353.47;829.58;1251.03;411.53
2024-08;561.05;1439.02;1394.55;415.2
2024-08;854.4;794.88;1156.97;452.49
2024-08;638.05;1419.22;1150.2;218.83
2024-08;859.69;943.48;1771.61;283.73
2024-08;369.86;1256.17;1115.09;304.51
2024-08;612.41;760.6;1494.73;267.07
2024-08;510.46;900.08;1016.97;464.28
2024-08;418.78;956.5;1871.08;375.69
2024-08;436.44;1443.89;1380.66;323.24
2024-08;568.79;786.45;1573.06;296.43
2024-08;487.17;1470.06;1270.8;331.01
2024-08;460.24;1076.36;1492.57;352.15
2024-08;928.42;1011.19;1854.59;471.96
2024-08;669.26;943.41;1257.35;390.34
2024-08;900.76;1399.58;1577.98;411.65
2024-08;749.92;979.43;1622.33;425.28
2024-08;892.2;1227.93;1307.87;277.28
2024-08;561.67;1026.33;909.91;385.81
2024-08;497.19;1439.76;1224.35;265.49
2024-08;428.63;1223.04;949.56;381.45
2024-08;939.87;1381.71;1563.56;265.99
2024-08;769.93;1429.01;1236.72;257.68
2024-09;506.35;1289.74;1363.93;220.34
2024-09;585.62;1080.58;1397.61;267.85
2024-09;727.68;1270.68;1392.55;233.8
2024-09;595.86;1301.27;1028.9;407.29
2024-09;351.27;1108.66;1878.82;297
2024-09;945.47;1217.83;1752.64;377.09
2024-09;501.56;1114.91;941.63;355.03
2024-09;511.07;1083.91;1156.79;380.05
2024-09;500.56;1489.54;1784.25;242
2024-09;602.15;773.38;1064.25;419.36
2024-09;468.22;892.05;912.95;463.29
2024-09;535.14;834.38;1133.99;446.73
2024-09;386.47;1214.17;1642.33;316.91
2024-09;819.37;840.58;1949.34;417.73
2024-09;387.98;1400.52;1138.16;453.7
2024-09;550.55;1499.78;1879.4;302.35
2024-09;512.22;1276.25;1448.14;239.46
2024-09;560.57;1484.82;1005.85;286.93
2024-09;635.77;1389.49;1397.06;391.41
2024-09;405;1438.7;1156.2;217.27
2024-09;826.62;1134.17;1081.17;473.9
2024-09;634.49;949.27;1417.26;386.59
2024-09;533.67;1309.62;1516.58;248.53
2024-09;436.31;832.71;1286.42;201.77
2024-09;537.07;806.3;1462.86;293.45
2024-09;766.97;1039.34;975.86;434.48
2024-09;371.78;1244.68;1631.9;407.28
2024-09;843.54;1204.77;982.26;309.94
2024-09;898.17;886.63;1003.32;477.86
2024-09;609.81;1386.81;1405.68;318.05
2024-10;731.66;877.48;1360.27;211.25
2024-10;609.22;1489.77;1491.15;304.44
2024-10;791.78;1443.77;1927.48;397.53
2024-10;636.74;753.87;986.76;398.16
2024-10;518;1403.15;1683.91;445.89
2024-10;442.97;1383.67;1419.59;382.11
2024-10;843.09;1131.91;1681.44;478.71
2024-10;562.43;1073.5;1216.12;224.32
2024-10;875.78;1442.23;1416;362.32
2024-10;377.4;833.19;1782.58;346.18
2024-10;361.78;1339.23;1851.84;407.51
2024-10;815.21;890.39;1056.06;326.9
2024-10;596.7;1286.76;1923.3;272.12
2024-10;498.52;962.86;1535.26;222.25
2024-10;933.01;1267.27;931.15;403.34
2024-10;816.55;816.91;1017.38;228.44
2024-10;422.38;890.07;1095.47;210.89
2024-10;750.54;1046.43;1097.68;452.9
2024-10;464.96;1350.98;1008.15;381.13
2024-10;736.83;852.59;1431.74;473.68
2024-10;653.26;1281.3;1233.6;464.29
2024-10;527.99;757.69;1847.27;242.47
2024-10;571.13;921.28;1605.38;295.51
2024-10;908.36;1227.25;1163.72;323.65
2024-10;521.71;830.83;1465.31;260.28
2024-10;673.27;1150.06;1488.63;449.84
2024-10;450.1;1468.73;1404.4;362.01
2024-10;832.1;1125.93;1666.52;399.86
2024-10;603.49;1004.43;1244.11;465.42
2024-10;610.82;1102.74;1136.58;353.53
2024-10;656.06;1169.85;1066.6;295.65
2024-11;583.99;1062.26;1433.91;357.74
2024-11;398.06;1379.11;1467;425.8
2024-11;398.43;1164.06;1741.93;434.88
2024-11;745.28;1172.71;1168.94;448.81
2024-11;851.08;1427.84;1526.32;239.79
2024-11;717.92;1115.42;1318.43;458.62
2024-11;789.22;757.32;1907.06;468.77
2024-11;671.41;1488.61;1433.49;351.16
2024-11;508.98;1024.53;1887.85;297.09
2024-11;898.21;1375.85;NA;379.01
2024-11;686.53;1483.6;1004.81;255.83
2024-11;464.81;1268.72;1195.49;285.32
2024-11;460.41;1067.55;1248.55;430.01
2024-11;699.05;1014.16;956.44;204.25
2024-11;555.55;1015.05;1467.29;250.97
2024-11;659.85;1130.57;1163.73;342.25
2024-11;872.32;1299.76;1171.97;201.59
2024-11;658.9;870.87;1354.59;253
2024-11;700.23;888.79;1420.49;276.94
2024-11;860.43;1311.64;934.75;201.14
2024-11;396.87;1146.33;1852.17;303.63
2024-11;448.21;1179.89;1598.87;244.61
2024-11;460.93;1294.92;1600.68;343.96
2024-11;656.31;1365.46;1875.24;321.95
2024-11;390.84;1440.49;1904.77;329.65
2024-11;727.01;1103.49;1821.39;240.09
2024-11;655.43;1302.42;1786.19;374.53
2024-11;684.39;801.36;1766.75;449.76
2024-11;886.52;1162.96;1254.34;261.33
2024-11;620.66;1485.28;1298.79;262.12
2024-12;586.93;1303.94;1581.78;312.33
2024-12;913.41;983.55;1132.9;238.33
2024-12;650.72;753.73;1240.22;392.26
2024-12;512.36;825.91;1032.19;284.5
2024-12;933.78;869.9;1114.59;467.4
2024-12;708.5;779.48;1263.36;329.72
2024-12;711.38;885.99;1000.39;273.38
2024-12;938.98;1220.54;1050.13;392.09
2024-12;890.99;1127.64;1906.84;438.31
2024-12;874.27;1220.54;1766.9;403.38
2024-12;471.9;1484.3;916.79;227.12
2024-12;703.5;1195.34;1125.2;389.34
2024-12;789.79;1163.06;1428.85;305.91
2024-12;389.23;1158.67;1634.82;396.63
2024-12;905.46;1238.68;1946.96;390.74
2024-12;770.6;1472.2;1423.18;392.8
2024-12;561.32;1451.79;1798.79;258.55
2024-12;589.15;753.62;1355.54;404.91
2024-12;839.03;1414.72;1084.21;479.65
2024-12;648.45;928.45;NA;407.41
2024-12;947.21;1465.59;1130.99;300.67
2024-12;641.78;1454.44;1368.74;315.28
2024-12;789.67;1451.2;1510.79;394.66
2024-12;756.03;917.65;1616.24;235.43
2024-12;616.85;1223.67;1677.28;330.45
2024-12;628.64;1055.33;1292.13;365.14
2024-12;574.79;774.69;1438.04;410.27
2024-12;501.37;1219.18;1285.87;209.08
2024-12;633.22;754.27;1397.13;348.98
2024-12;803.35;1207.58;1094.01;315.26
2024-12;571.78;1147.68;1697.5;333.67
2025-01;866.71;967.1;1907.01;461.51
2025-01;840.64;1242.14;1252.53;244.04
2025-01;708.66;792.89;NA;456.09
2025-01;357.65;1095.67;1605.13;467.92
2025-01;611.98;1196.14;1197.46;395.75
2025-01;947.88;870.91;1580.75;336.72
2025-01;549.14;1272.61;1738.7;380.85
2025-01;823.56;960.59;902.1;401.35
2025-01;401;879.26;NA;213.49
2025-01;440.12;1058.97;1035.25;344.78
2025-01;737.05;1171.07;1592.49;387.91
2025-01;729.62;1258.33;1904.48;402.67
2025-01;570.77;1176.63;1361.77;274.73
2025-01;929.47;873.28;NA;222.8
2025-01;703.86;1273.41;1650.23;222.54
2025-01;407.48;1343.21;1430.77;341.87
2025-01;367.46;1382.34;1252.92;476.51
2025-01;417.39;871.94;971.48;286.41
2025-01;529.79;1400.52;1239.08;412.51
2025-01;668.68;1478.86;1659.47;450.26
2025-01;898.48;1230.23;1368.81;454.11
2025-01;570.4;1130.78;1495.16;295.49
2025-01;445.32;1385.67;998.7;254.5
2025-01;568.03;869.17;1905.66;352.74
2025-01;912.78;1042.33;1226.69;354.13
2025-01;763.82;1294.47;1458.48;388.16
2025-01;710.59;1082.8;1189.85;459.81
2025-01;420.26;865.44;982.27;332.46
2025-01;350.87;1446.89;1247.08;390.89
2025-01;634.43;1314.64;1480.05;249.01
2025-01;927.97;1204.21;1535.6;323.49
2025-02;560.37;1233.8;NA;315.91
2025-02;824.57;1437.53;1101.2;378.03
2025-02;947.4;1156.85;1110.53;336.93
2025-02;927.13;1037.23;1058.6;241.81
2025-02;389.76;1050.09;1420.99;449.02
2025-02;687.4;1254.15;1133;403.6
2025-02;770.04;920.67;1267.3;216.53
2025-02;567.69;1193.41;1882.74;365.23
2025-02;934.77;1490.3;1628.56;342.06
2025-02;811.97;1197.79;1530.32;415.81
2025-02;744.75;1314.34;1596.02;290.64
2025-02;909.34;833.57;1106.68;453.43
2025-02;894.16;905.25;1796.28;472.88
2025-02;534.66;1278.27;1538.76;462.33
2025-02;739.22;1002.86;1872.67;388.46
2025-02;476.51;1143.98;1499.74;212.87
2025-02;696.55;1331.46;904.98;417.3
2025-02;609.94;920.91;1865.06;222.96
2025-02;652.76;1403.02;1584.48;246.05
2025-02;467.91;857.5;1104.13;231.29
2025-02;444.21;917.64;1612.34;246.35
2025-02;867.88;1445.93;947.68;255.09
2025-02;443.55;1267.63;NA;238.74
2025-02;402.62;851.37;1600.1;454.47
2025-02;551.15;928.6;1554.13;264.45
2025-02;524.09;1238.7;1865.19;346.76
2025-02;580.17;1268.13;1482.37;304.84
2025-02;761.76;875.48;943.97;358.14
2025-03;773.87;1291.62;1269.22;235.09
2025-03;561.91;1052.72;1090.65;356.61
2025-03;389.56;1469.18;1547.92;447.08
2025-03;703.86;1358.8;1379.9;373.56
2025-03;904.64;910.46;947.7;336.02
2025-03;766.52;1097.16;1872.75;302.22
2025-03;916.57;819.82;1785.22;456.97
2025-03;366.2;1295.49;1276.33;388.41
2025-03;885.74;1313.43;1105.49;430.64
2025-03;664.91;771.69;1744.71;283.77
2025-03;835.33;840.94;1370.53;389
2025-03;754.04;1484.44;1558.56;475.74
2025-03;715.89;845.74;1655.24;446.68
2025-03;391.05;1042.21;1252.47;266.68
2025-03;615.01;941.53;1103.91;263.91
2025-03;439.58;963.31;1938.64;355.43
2025-03;806.7;772.15;1754.89;466.2
2025-03;778.15;978.74;1084.87;338.53
2025-03;838.26;1292.82;1168.63;305.54
2025-03;454.05;949.33;954.29;406.04
2025-03;934.54;1231.24;1648.18;263.99
2025-03;836.04;1125.82;1540.57;457.73
2025-03;662.7;1125.89;1537.91;345.86
2025-03;931.95;1132.07;1096.65;377.82
2025-03;503.41;1178.91;1633.81;285.49
2025-03;880.12;837.8;1582.1;323.19
2025-03;369.44;1217.51;1068.35;381.42
2025-03;423.45;797.5;970.9;388.74
2025-03;844.7;997.79;1219.27;356.94
2025-03;835.12;1429.89;1162.38;334.65
2025-03;377.85;1407.3;1637.23;334.19
2025-04;833.44;863.87;1063.51;414.31
2025-04;662.74;1135.92;1420.88;221.72
2025-04;383.22;1165.35;1606.71;200.58
2025-04;574.22;1269.71;1337.97;357.98
2025-04;582.01;866.37;1717.08;218.08
2025-04;511.44;831.27;948.11;428.76
2025-04;816.72;1097.05;965.81;206.88
2025-04;867.39;1206.87;1467.64;236.67
2025-04;749.85;1185.85;964.61;200.29
2025-04;948.41;1040.68;1419.44;214.35
2025-04;447.49;1471.38;1393.87;254.21
2025-04;897.37;1030.34;1490.53;309.38
2025-04;599.98;1345.21;919.16;468.61
2025-04;566.71;1018.93;1567.94;318.28
2025-04;403.01;821.89;907.7;314.98
2025-04;626.58;967.4;1384.5;214.75
2025-04;794.27;1147.97;1900.1;348.8
2025-04;879.66;892.64;1725.45;347.89
2025-04;488.87;964.89;1616.98;238.7
2025-04;360.27;1160.19;1735.18;428.7
2025-04;569.45;983;1620.39;375.03
2025-04;891.18;1115.66;1502.45;219.69
2025-04;419.86;852.84;1039.55;212.55
2025-04;655.74;1447.59;1857.7;267.49
2025-04;832.05;1404.91;1054.04;471.86
2025-04;890.73;1006.5;1258.62;237.95
2025-04;706.52;1033.1;958.14;448.77
2025-04;513.28;1195.68;1566.7;338.86
2025-04;518.48;804.33;1859.99;355.63
2025-04;883.62;1066.83;1492.51;341.94
2025-05;796.64;805.25;1517.86;250.37
2025-05;887.84;1300.11;1426.96;407.39
2025-05;844.58;1431.83;1007.64;233.94
2025-05;828.88;882.4;1451.77;233.99
2025-05;644.61;1281.72;1828.41;204.63
2025-05;577.86;1239.67;1256.08;393.6
2025-05;382.62;1343.88;1765.04;455.68
2025-05;683.53;1439.72;1125.59;272.32
2025-05;874.25;1042.6;1650.63;441.41
2025-05;914.8;997.1;1730.77;420.64
2025-05;406.91;1125.97;1600.47;431.25
2025-05;485.71;1174.88;1824.76;392.36
2025-05;796.98;1125.39;1399.83;326.88
2025-05;696.02;1411.32;1229.77;318
2025-05;404.51;1357.84;1802.66;221.38
2025-05;938.99;763.55;1801.21;430.86
2025-05;725.18;1291.14;1779.43;472.81
2025-05;672.24;1268.8;1315.48;322.26
2025-05;517.73;1231.82;1163.26;221.49
2025-05;520.67;1327.53;1702.53;407.67
2025-05;395.79;759.64;1721.18;207.87
2025-05;718.1;1380.17;1743.98;208.98
2025-05;545.79;1366.71;1508.93;439.55
2025-05;352.43;896.63;952.56;212.82
2025-05;889.19;1408.12;1270.36;418.95
2025-05;656.35;1498.86;1099.33;421.77
2025-05;362.65;764.08;1541.28;395.92
2025-05;581.02;1180.07;1085.93;219.19
2025-05;415.2;1394.63;1618.83;431.79
2025-05;667.95;1290.76;1858.49;225.03
2025-05;724.32;985.72;1373.94;332.47
2025-06;908;806.84;1138.39;223.4
2025-06;700.47;843.95;1642.14;421.87
2025-06;872.67;969.9;1739.95;409.94
2025-06;854.88;1166.71;1843.94;357.71
2025-06;748.46;1283.63;1700.57;339.3
2025-06;412.74;1364.1;1026.64;471.7
2025-06;948.65;1455.5;1734.58;289.06
2025-06;524.75;1286.2;1024.14;367.51
2025-06;811.09;846.46;1452.03;276.05
2025-06;506.84;1054.06;1713.41;252.07
2025-06;713.69;1491.95;971.92;231.36
2025-06;785.81;1176.16;1503.75;220.09
2025-06;457.08;1411.05;1618.42;472.61
2025-06;828.13;1084.58;1614.57;285.05
2025-06;424.55;1458.79;956.67;465.65
2025-06;578.19;1179.88;1568.76;303.65
2025-06;724.97;1097.39;1043.79;421.61
2025-06;801.77;1233.73;1258.7;271.19
2025-06;795.67;1395.85;913.51;368.59
2025-06;437.12;912.89;1553.98;408.9
2025-06;616.08;1468.84;1844.62;267.05
2025-06;783.37;979.75;1219.92;479.9
2025-06;840.39;1005.66;1419.52;305.87
2025-06;361.4;1397.97;1271.38;441.65
2025-06;886.82;1124.54;1386.95;279.4
2025-06;876.77;783.03;1460.1;366.15
2025-06;712.55;1142.86;1810.1;350.04
2025-06;805.7;835.64;1778.28;431.25
2025-06;663.52;912.33;1948.71;210.6
2025-06;609.77;877.47;989.8;451.41
2025-07;828.33;788.44;1713.51;277.6
2025-07;562.13;1384.49;1440.85;441.3
2025-07;370.03;1105.27;1716.66;217.37
2025-07;623.89;774.61;1294.32;465.31
2025-07;489.25;780.01;1659.33;228.9
2025-07;919.05;837.14;NA;335.59
2025-07;618.8;1218.44;1508.5;365.54
2025-07;824.55;771.33;1228.87;316.38
2025-07;897.86;1223.09;NA;295.49
2025-07;529.18;757.04;1613.7;329.19
2025-07;771.82;820.03;1606.05;274.87
2025-07;522.95;939.91;1593.44;294.8
2025-07;650.29;751.32;1675.54;272.12
2025-07;656.65;1094.76;1869.51;223.73
2025-07;352.88;1299.92;1251.79;243.57
2025-07;914.28;1182.34;1105.5;428.18
2025-07;908.22;973.2;1528.25;259.96
2025-07;574.4;1161.92;1014.36;470.94
2025-07;671.02;1221.41;1299.57;335.99
2025-07;566.85;1479.26;1479.14;273.82
2025-07;403.71;1488.63;1527.13;268.88
2025-07;368.31;1359.75;1505.17;443.33
2025-07;869.65;986.69;1218.7;298.49
2025-07;906.89;1296.65;1493.14;303.32
2025-07;506.55;1186.97;1562.53;464.71
2025-07;616.9;1223.97;1742;265.85
2025-07;550.98;1143.24;1808.18;359.83
2025-07;680.93;1060.34;NA;473.19
2025-07;741.73;1080.72;1699.32;252.92
2025-07;823.22;1269.56;1670.77;440.28
2025-07;818.4;1195.86;1855.22;203.64
2025-08;869.46;918.93;1930.23;236.65
2025-08;388.16;1427.53;1825.82;262.86
2025-08;369.09;827.11;1934.74;472.93
2025-08;803.02;1484.11;1924.98;237.91
2025-08;846.2;786.43;999.18;265.06
2025-08;423.29;1235.84;1290.83;367.32
2025-08;589.61;1008.79;1370.14;412.03
2025-08;454.22;1449.46;1664.08;341.29
2025-08;583.44;1282.36;1469.02;445.32
2025-08;843.82;927.76;948.91;271
2025-08;525.08;1266.95;1434.21;428.81
2025-08;727.13;1101.96;1941.37;307.46
2025-08;441.61;1035.08;1313.43;450.71
2025-08;446.1;886.55;1165.56;256.29
2025-08;652.97;1207.32;1241.96;332.25
2025-08;409.21;848.45;1386.55;453.97
2025-08;381.83;1282.5;1201.94;380.25
2025-08;916.17;795.42;1261.96;334.74
2025-08;767.71;919.82;1136.18;291.69
2025-08;817.62;1246.65;1789.46;364.11
2025-08;740.4;876.46;1098.1;435.87
2025-08;654.36;1429.75;1844.51;411.49
2025-08;619.6;1254.67;1704.14;383.27
2025-08;678.34;1122.55;1477.22;418.44
2025-08;657.5;837.44;1885.65;349.49
2025-08;825.84;1288.83;1621.81;336.78
2025-08;863.44;774.6;1214.05;276.91
2025-08;883.8;844.85;1367.66;385.35
2025-08;875.09;1337.21;1196.41;441.71
2025-08;598.02;803.68;901.81;304.69
2025-08;412.18;966.89;1527.09;318.23
2025-09;928.31;799.37;1539.64;448.72
2025-09;379.07;1233.88;1685.72;225.61
2025-09;555.55;1310.52;NA;205.79
2025-09;692.3;955.46;1486.12;306.86
2025-09;734.1;1201.51;930.16;473.66
2025-09;656.19;1298.08;1412.46;419.31
2025-09;625.85;1271.61;905.11;226.76
2025-09;672.82;980.58;1099.3;397.43
2025-09;584.34;827.67;1803.62;370.01
2025-09;906.82;1214.45;1764.46;453.68
2025-09;783.36;1221.84;1817.66;287.53
2025-09;379.36;993.76;1929.13;280.01
2025-09;619.47;1043.38;922.26;263.55
2025-09;804.46;1133.16;1217.04;452.65
2025-09;691.47;985.86;1715.19;355.3
2025-09;637.51;1213.06;1601.45;355.27
2025-09;607.01;900.48;1223.04;470.65
2025-09;713.02;1282.34;1930.79;213.87
2025-09;920.34;1463.65;1529.19;301.64
2025-09;904.36;1231.95;1602.6;301.01
2025-09;442.91;1484.82;1384.59;343.58
2025-09;437.93;1445.2;1407.88;232.06
2025-09;425.7;906.07;1557.81;471.19
2025-09;782.89;1498.15;1488.01;465.61
2025-09;500.08;1484.11;1651.66;343.96
2025-09;871.05;1255.93;1792.76;362.62
2025-09;704.82;979.79;1571.37;353.32
2025-09;949.25;814.72;993.24;386.96
2025-09;451.9;1006.22;1143.62;207.03
2025-09;580.22;1308.39;1401.98;369
2025-10;738.29;1238.42;1560.11;369.64
2025-10;566.08;828.21;1858.03;329.48
2025-10;603.03;1085.24;1110.53;300.92
2025-10;474.76;1126.39;1464.04;393.02
2025-10;930.81;1252.28;1511.35;374.94
2025-10;909.56;1420.69;1476.66;205.29
2025-10;849.24;1362.85;1191.32;234.63
2025-10;821.54;943.96;1436.57;221.84
2025-10;670.2;1081.4;1171.48;386.78
2025-10;616.97;1369.35;1407.79;340.7
2025-10;923.58;1413.53;1861.05;363.75
2025-10;450.76;1121.07;1864.83;235.01
2025-10;787.83;1440.11;944.46;477.94
2025-10;398.49;1130.39;1126.86;280.34
2025-10;586.67;1174.97;1470.6;346.03
2025-10;886.46;757.31;1276.14;281.95
2025-10;830.8;1431.07;1393.38;370.44
2025-10;762.54;1465.85;1113.85;394.72
2025-10;868.62;1355.01;968.37;214.89
2025-10;935.47;1346.97;1388.27;346.41
2025-10;452.14;950.41;1473.88;375.78
2025-10;652.52;1295.28;1689.06;375.47
2025-10;709.21;1348.46;926.75;235.81
2025-10;828.52;1488.36;1111.51;368.18
2025-10;926.59;919.49;1643.28;247.29
2025-10;787.88;966.24;1407.42;357.13
2025-10;839.09;953.06;1883.55;307.34
2025-10;556.78;1407.34;1633.17;401.02
2025-10;727.6;1169.75;1393.06;432.32
2025-10;469.34;1040.66;1221.03;442.82
2025-10;517.6;810.41;NA;458.17
2025-11;375.25;1249.92;1435.44;235.84
2025-11;392.43;941.44;1573.84;340.84
2025-11;369.8;891.51;1014.11;336.34
2025-11;927.71;1387.14;1043.91;236.86
2025-11;386.15;1267.18;964.69;212.43
2025-11;669.46;1312.01;1752.58;413.92
2025-11;686.27;766.25;1869.43;463.61
2025-11;445.19;1407.82;1262.07;288.51
2025-11;361.83;890.33;1742.63;418.21
2025-11;641.88;753.29;1279.56;430.61
2025-11;388.85;1387.37;1820.22;384.82
2025-11;448.25;901.54;969.42;234.42
2025-11;530.55;997.7;1708.55;281.14
2025-11;465.21;1341.1;1024.44;419.54
2025-11;644.61;1399.03;1354.49;358.74
2025-11;908.01;876.68;1660.41;285.16
2025-11;719.9;1116.37;1075.6;355.55
2025-11;792.94;1015.39;1098.74;240.59
2025-11;383.99;978.22;1837.83;394.03
2025-11;775.48;1495.62;1459.99;229.5
2025-11;940.31;1331.87;1428.49;314.77
2025-11;436.53;1319.58;926.09;266.27
2025-11;464.23;835.98;1341.94;367.29
2025-11;709.62;918.43;1578.38;239.33
2025-11;899.93;1129.36;1051.71;426.23
2025-11;527.51;948.62;1272.72;365.31
2025-11;652.77;1189.82;1485.67;370.31
2025-11;470.18;1220.55;1129.08;403.2
2025-11;488.9;1316.37;1291.54;441.76
2025-11;748.38;909.92;1870.4;331.78
2025-12;604.77;757.68;1159.54;210.56
2025-12;644.76;850.88;1312.92;362.19
2025-12;510.41;943.16;1823.47;322.92
2025-12;656.89;1431.06;1830.08;242.25
2025-12;464.65;770.67;1859.99;236.27
2025-12;790.32;1243.43;1400.16;258.81
2025-12;860.48;1398.49;974.91;296.75
2025-12;742.73;994.22;919.29;336.72
2025-12;895.43;1171.55;1569;357.79
2025-12;589.71;1211.02;1811.14;442.17
2025-12;659.85;1021.82;1013.39;333.17
2025-12;760.14;752.81;1617.4;367.5
2025-12;733.61;1125.75;918.96;327.58
2025-12;839.54;1212.41;1484.88;221.18
2025-12;778.48;1191.25;1910.67;342.33
