id_transaccion;fecha_venta;id_provincia;id_sector;monto_ventas_musd
TX-110573;2026-09;4;S03;61.04
TX-110574;2021-10;6;S03;119.04
TX-110575;2017-06;1;S03;105.05
TX-110576;2028-05;4;S02;73.22
TX-110577;2021-09;7;S02;105.48
TX-110578;2027-05;1;S03;95.95
TX-110579;2017-07;5;S05;39.95
TX-110580;2021-12;7;S01;10.14
TX-110581;2041-03;2;S01;93.89
TX-110582;2037-02;1;S05;137.4
TX-110583;2030-09;8;S05;82.12
TX-110584;2017-12;1;S05;91.62
TX-110585;2018-12;7;S02;77.55
TX-110586;2029-05;8;S03;100.86
TX-110587;2027-12;7;S04;57.91
TX-110588;2017-07;7;S02;134.35
TX-110589;2019-04;1;S03;111.27
TX-110590;2019-01;8;S02;128.6
TX-110591;2021-12;4;S02;58.13
TX-110592;2031-10;7;S05;74.75
TX-110593;2040-12;8;  S01  ;100.87
TX-110594;2024-06;5;S01;71.05
TX-110595;2021-08;4;S04;38.22
TX-110596;2039-09;2;S04;128.9
TX-110597;2037-10;6;S04;78.61
TX-110598;2025-02;4;S01;88.98
TX-110599;2029-11;2;S01;120.62
TX-110600;2024-10;8;S05;91.81
TX-110601;2042-04;6;S02;31.18
TX-110602;2039-08;7;S03;115.81
TX-110603;2033-04;5;S01;89.81
TX-110604;2031-02;4;S03;126.92
TX-110605;2038-12;5;S02;147.51
TX-110606;2031-06;7;S05;22.58
TX-110607;2029-11;6;S05;91.59
TX-110608;2024-09;8;S05;135.22
TX-110609;2035-04;4;S03;133.43
TX-110610;2016-03;8;S03;62.58
TX-110611;2019-06;6;S01;90.13
TX-110612;2041-03;3;S01;66.11
TX-110613;2031-10;8;S02;22.17
TX-110614;2031-05;6;S03;31.27
TX-110615;2037-01;3;S02;58.58
TX-110616;2037-10;8;S04;98.45
TX-110617;2026-08;2;S02;101.68
TX-110618;2037-04;8;S01;32.29
TX-110619;2021-05;7;S02;23.54
TX-110620;2026-06;7;S01;114.68
TX-110621;2028-07;6;S05;87.97
TX-110622;2030-12;2;S04;70.07
TX-110623;2042-01;2;S01;148.22
TX-110624;2024-04;2;S04;146.31
TX-110625;2038-06;4;S01;82.27
TX-110626;2020-04;4;S04;46.53
TX-110627;2040-06;2;S04;109.33
TX-110628;2017-04;5;S04;113.58
TX-110629;2020-01;1;S03;123.52
TX-110630;2042-03;2;S04;14.97
TX-110631;2042-10;6;S01;80.81
TX-110632;2032-01;3;S01;68.14
TX-110633;2036-06;7;S04;66.91
TX-110634;2021-12;8;S05;81.55
TX-110635;2040-03;3;S04;31.43
TX-110636;2035-02;5;S04;7.58
TX-110637;2039-12;2;S01;42.4
TX-110638;2028-07;1;S02;109.58
TX-110639;2022-03;1;S03;41.34
TX-110640;2035-10;8;S05;120.14
TX-110641;2020-11;5;S04;99.87
TX-110642;2036-01;5;S02;131.63
TX-110643;2028-06;2;S02;29.88
TX-110644;2035-02;4;S01;137.52
TX-110645;2040-09;3;S04;102.22
TX-110646;2038-09;2;S01;16.51
TX-110647;2024-07;4;S02;36.88
TX-110648;2034-09;1;S05;146.24
TX-110649;2036-03;2;S04;109.43
TX-110650;2029-06;7;S05;49.62
TX-110651;2022-09;5;S04;45.89
TX-110652;2035-08;3;S04;19.67
TX-110653;2029-01;1;S02;44.58
TX-110654;2026-12;4;S02;139.02
TX-110655;2021-04;4;S01;84.68
TX-110656;2041-11;1;S01;65.9
TX-110657;2028-03;3;S04;13.28
TX-110658;2031-08;8;  S01  ;135.07
TX-110659;2034-10;3;S02;63.42
TX-110660;2032-01;5;S02;117.18
TX-110661;2020-09;4;S01;11.91
TX-110662;2026-09;7;S05;62.54
TX-110663;2037-01;5;S01;118.92
TX-110664;2030-08;4;S05;100.17
TX-110665;2018-12;2;S05;77.9
TX-110666;2034-04;3;S04;136.34
TX-110667;2027-04;1;S01;51.82
TX-110668;2021-03;5;S04;16.07
TX-110669;2020-10;8;S01;57.22
TX-110670;2040-07;2;S02;50.42
TX-110671;2018-08;3;S02;92.51
TX-110672;2030-05;2;S01;114.28
TX-110673;2018-03;4;S05;60.72
TX-110674;2021-07;6;S02;56.76
TX-110675;2020-08;3;S02;9.45
TX-110676;2022-02;2;S01;146.68
TX-110677;2028-06;5;S02;128.25
TX-110678;2016-09;1;S02;96.76
TX-110679;2042-04;4;S03;133.43
TX-110680;2032-05;3;S04;71.76
TX-110681;2026-06;5;S04;69.19
TX-110682;2035-10;4;S03;34.51
TX-110683;2017-05;8;S01;101.33
TX-110684;2024-01;6;S01;70.68
TX-110685;2022-12;4;S01;11.5
TX-110686;2040-09;5;S02;106.74
TX-110687;2026-11;1;S05;14.32
TX-110688;2041-08;3;S05;122.97
TX-110689;2032-09;3;S03;83.19
TX-110690;2021-04;6;S04;106.02
TX-110691;2039-02;6;S05;100.13
TX-110692;2021-04;2;S01;36.96
TX-110693;2035-01;2;S02;30.22
TX-110694;2034-04;8;S03;77.29
TX-110695;2037-07;7;S03;145.03
TX-110696;2042-11;6;S05;88.56
TX-110697;2042-03;2;S05;29.54
TX-110698;2033-05;3;S05;147.73
TX-110699;2031-01;1;S03;67.67
TX-110700;2033-03;1;S04;54.91
TX-110701;2025-10;4;  S01  ;94.38
TX-110702;2016-10;5;S04;62.61
TX-110703;2020-12;8;S05;86.66
TX-110704;2017-09;7;S03;63.21
TX-110705;2040-12;8;S03;144.87
TX-110706;2025-04;6;S02;46.59
TX-110707;2035-03;3;S02;61.89
TX-110708;2024-03;6;S02;122.94
TX-110709;2018-10;8;S01;80.95
TX-110710;2029-10;5;S03;122.42
TX-110711;2037-09;6;S05;105.12
TX-110712;2017-09;4;S02;41.17
TX-110713;2022-07;8;S02;32.39
TX-110714;2026-08;2;S01;87.51
TX-110715;2035-09;4;S03;38.35
TX-110716;2032-09;8;S04;137.77
TX-110717;2020-09;6;S01;120.22
TX-110718;2029-10;8;S05;116.97
TX-110719;2023-03;1;S02;86.82
TX-110720;2021-06;2;S05;124.13
TX-110721;2037-01;7;S02;124.85
TX-110722;2018-11;2;S02;123.32
TX-110723;2040-02;4;S02;58.5
TX-110724;2031-08;1;S01;147.58
TX-110725;2022-04;7;S05;120.31
TX-110726;2039-10;6;S04;29.37
TX-110727;2027-04;4;S03;42.27
TX-110728;2037-01;7;S04;20.76
TX-110729;2021-08;8;S01;42.26
TX-110730;2020-08;5;S05;91.18
TX-110731;2039-02;2;S04;55.57
TX-110732;2017-11;1;S04;144.08
TX-110733;2018-06;5;S01;132.9
TX-110734;2030-06;5;S01;138.46
TX-110735;2017-10;5;S01;11.72
TX-110736;2038-01;5;S05;149.91
TX-110737;2024-07;8;S05;142.67
TX-110738;2033-02;2;  S01  ;50.86
TX-110739;2029-09;4;S03;67.03
TX-110740;2027-02;4;S03;30.83
TX-110741;2032-09;3;S03;46.71
TX-110742;2032-12;7;S04;113.28
TX-110743;2033-08;7;S04;50.39
TX-110744;2033-07;7;S03;58.85
TX-110745;2020-06;7;S03;99.7
TX-110746;2043-02;7;S01;92.83
TX-110747;2035-02;1;S05;31.64
TX-110748;2034-11;1;S04;106.3
TX-110749;2029-01;8;S01;49.2
TX-110750;2040-06;7;S02;46.59
TX-110751;2036-06;8;S05;99.08
TX-110752;2017-10;8;S01;59.34
TX-110753;2019-11;5;S02;146.88
TX-110754;2023-05;5;S02;91.13
TX-110755;2031-02;8;S04;81.03
TX-110756;2023-01;8;S01;31.83
TX-110757;2039-05;5;S05;141.61
TX-110758;2028-12;6;S02;128.11
TX-110759;2024-07;4;S01;130.32
TX-110760;2033-03;1;S04;101.68
TX-110761;2033-01;4;S02;6.43
TX-110762;2029-08;7;S01;39.84
TX-110763;2019-08;7;S04;17.74
TX-110764;2033-03;5;S05;79.41
TX-110765;2038-11;4;S01;12.33
TX-110766;2039-10;8;S03;20.56
TX-110767;2017-01;4;S03;38.38
TX-110768;2033-04;1;S01;130.56
TX-110769;2039-06;4;S05;69.7
TX-110770;2033-10;4;S01;60.21
TX-110771;2034-05;4;S05;76.98
TX-110772;2019-11;4;S02;113.61
TX-110773;2020-07;6;S03;74.3
TX-110774;2018-04;8;S03;63.47
TX-110775;2023-11;3;S04;83.63
TX-110776;2018-11;8;S03;99.99
TX-110777;2018-06;1;S05;9.94
TX-110778;2023-11;4;S04;52.4
TX-110779;2027-03;4;S05;100.57
TX-110780;2022-05;8;S03;12.18
TX-110781;2016-06;5;S04;74.04
TX-110782;2018-03;2;S02;59.54
TX-110783;2035-05;8;S04;78.53
TX-110784;2040-12;1;S04;49.73
TX-110785;2024-02;6;S01;133.66
TX-110786;2028-02;2;S03;139.13
TX-110787;2039-02;1;S02;134.52
TX-110788;2031-06;3;S01;107.67
TX-110789;2018-10;2;S02;97.62
TX-110790;2033-04;3;S02;96.97
TX-110791;2019-05;5;S03;76.35
TX-110792;2028-01;2;S02;147.17
TX-110793;2030-02;7;S01;119.26
TX-110794;2029-08;6;S03;11.46
TX-110795;2017-08;5;S02;35.75
TX-110796;2033-04;8;S04;41.31
TX-110797;2017-04;2;S01;54.5
TX-110798;2027-05;3;S04;130.42
TX-110799;2025-04;5;S02;5.12
TX-110800;2026-10;3;S05;17.5
TX-110801;2028-02;8;S02;91.98
TX-110802;2039-11;8;S04;86.58
TX-110803;2041-11;4;S02;24.98
TX-110804;2030-11;1;S02;67.3
TX-110805;2018-08;2;S03;64.91
TX-110806;2018-08;2;S05;59.81
TX-110807;2019-09;4;S05;101.65
TX-110808;2039-10;6;S03;66.47
TX-110809;2034-03;5;S05;46.5
TX-110810;2027-07;2;S01;122.23
TX-110811;2026-11;7;S03;93.87
TX-110812;2030-08;7;S05;89.28
TX-110813;2020-08;5;S01;120.33
TX-110814;2036-05;3;S05;76.36
TX-110815;2028-11;8;S05;90.54
TX-110816;2035-04;6;S01;138.52
TX-110817;2021-07;1;S05;136.26
TX-110818;2027-08;1;S04;16.7
TX-110819;2035-12;6;S03;45.34
TX-110820;2026-07;7;S04;133.63
TX-110821;2025-07;4;S05;38.93
TX-110822;2031-09;6;S05;128.72
TX-110823;2017-02;6;S03;133.31
TX-110824;2033-08;5;S03;69.55
TX-110825;2022-04;5;S05;94.2
TX-110826;2034-10;1;S01;62.37
TX-110827;2026-04;1;S03;118.49
TX-110828;2039-09;7;S01;40.79
TX-110829;2037-02;3;S04;111.03
TX-110830;2033-03;7;S01;7.93
TX-110831;2035-10;2;S03;23.79
TX-110832;2042-10;1;S04;54.72
TX-110833;2025-05;4;S03;75.95
TX-110834;2016-07;8;S02;75.45
TX-110835;2042-04;1;S05;42.82
TX-110836;2022-12;6;S01;63.74
TX-110837;2027-10;3;S04;82.59
TX-110838;2026-10;8;S02;92.6
TX-110839;2041-08;4;S04;70.77
TX-110840;2021-05;1;S01;61.45
TX-110841;2032-01;3;S05;80.36
TX-110842;2034-10;8;S05;11.47
TX-110843;2021-08;6;S05;36.34
TX-110844;2018-10;4;S01;5.53
TX-110845;2023-06;8;S02;105.12
TX-110846;2041-07;5;S03;49.87
TX-110847;2027-10;4;S04;141.45
TX-110848;2022-09;1;S03;140.76
TX-110849;2038-07;7;S01;28.68
TX-110850;2018-02;3;S03;19.33
TX-110851;2026-12;6;S05;149.06
TX-110852;2038-09;1;S03;145.64
TX-110853;2042-08;1;S02;65.85
TX-110854;2018-03;4;S03;51.05
TX-110855;2022-09;5;S02;83.74
TX-110856;2021-01;3;S05;143
TX-110857;2026-03;2;S05;84.93
TX-110858;2043-04;2;S02;141.83
TX-110859;2019-11;4;S01;111.35
TX-110860;2017-09;6;S02;38.54
TX-110861;2036-08;4;S01;134.18
TX-110862;2019-08;1;S04;39.14
TX-110863;2021-06;6;S03;90.43
TX-110864;2030-10;4;S01;127.8
TX-110865;2035-07;3;S04;91.61
TX-110866;2021-02;3;S05;8.66
TX-110867;2024-06;8;S01;99.74
TX-110868;2020-09;2;S03;17.82
TX-110869;2027-02;4;S02;68.23
TX-110870;2025-05;1;S03;130.41
TX-110871;2024-08;4;S02;139.97
TX-110872;2018-09;2;S02;80.05
TX-110873;2043-01;1;S05;129.24
TX-110874;2032-07;2;S04;93.28
TX-110875;2017-02;8;S04;57.57
TX-110876;2041-07;1;S01;40.79
TX-110877;2030-01;4;S04;56.74
TX-110878;2030-04;6;S01;35.98
TX-110879;2016-09;1;S04;86.65
TX-110880;2016-01;2;S04;108.57
TX-110881;2024-08;3;S02;102.11
TX-110882;2029-05;4;S01;10.16
TX-110883;2035-08;1;S02;147.21
TX-110884;2033-01;2;S02;59.16
TX-110885;2022-04;1;S02;57.46
TX-110886;2029-09;4;S04;100.2
TX-110887;2033-10;3;S02;8.24
TX-110888;2016-02;8;S05;101.7
TX-110889;2035-08;7;S05;10.3
TX-110890;2026-08;7;S05;6.17
TX-110891;2025-10;2;S01;83.58
TX-110892;2022-02;2;S01;27.46
TX-110893;2026-03;5;S05;44.16
TX-110894;2034-10;7;S01;22.29
TX-110895;2034-04;7;S02;60.42
TX-110896;2030-11;1;S04;103.2
TX-110897;2041-04;8;S04;111.76
TX-110898;2018-04;7;S02;91.9
TX-110899;2039-02;6;S02;5.35
TX-110900;2033-05;8;S04;63.82
TX-110901;2031-03;2;S03;126.53
TX-110902;2027-01;6;S01;145.11
TX-110903;2016-07;7;  S01  ;47.09
TX-110904;2016-06;3;S04;86.85
TX-110905;2023-11;2;S05;139.6
TX-110906;2038-03;5;S02;100.26
TX-110907;2021-04;8;S05;134.45
TX-110908;2028-12;8;S03;135.76
TX-110909;2026-11;4;S03;145.04
TX-110910;2022-01;2;S05;21.97
TX-110911;2023-03;2;S05;121.42
TX-110912;2028-06;2;S01;112.01
TX-110913;2026-05;6;S04;112.49
TX-110914;2029-12;1;S05;146.62
TX-110915;2021-11;5;S05;85.77
TX-110916;2031-02;1;S02;15.88
TX-110917;2033-07;2;S03;12.39
TX-110918;2021-04;4;S01;69.63
TX-110919;2032-01;8;S04;43.91
TX-110920;2021-04;4;S01;47.47
TX-110921;2028-05;2;S04;71.37
TX-110922;2023-01;3;S05;68.63
TX-110923;2039-02;1;S02;26.3
TX-110924;2036-12;5;S01;103.55
TX-110925;2027-10;1;S04;126.81
TX-110926;2021-04;4;S01;29.03
TX-110927;2033-01;4;S04;9.31
TX-110928;2036-10;6;S04;23.37
TX-110929;2040-08;8;  S01  ;83.99
TX-110930;2022-11;6;S05;96.41
TX-110931;2024-05;7;S05;71.08
TX-110932;2041-02;7;  S01  ;131.21
TX-110933;2038-07;2;S02;41.83
TX-110934;2041-07;4;S03;46.67
TX-110935;2030-08;8;S01;138.07
TX-110936;2022-12;2;S02;34
TX-110937;2024-08;4;S04;111.65
TX-110938;2026-04;1;S03;71
TX-110939;2033-04;4;S01;40.42
TX-110940;2029-11;5;S02;10.96
TX-110941;2030-08;1;S05;63
TX-110942;2019-08;5;S02;75.06
TX-110943;2017-01;1;S02;18.6
TX-110944;2019-11;7;S04;100.15
TX-110945;2021-06;7;S04;67.3
TX-110946;2017-03;8;S03;76.01
TX-110947;2027-08;7;S04;140.92
TX-110948;2042-01;3;S02;58.35
TX-110949;2033-06;6;S03;60.03
TX-110950;2022-07;7;S03;60.44
TX-110951;2031-12;3;S03;111.41
TX-110952;2026-11;5;S04;44.65
TX-110953;2037-01;7;S02;148.76
TX-110954;2036-01;3;S03;106.97
TX-110955;2041-03;5;S05;148.68
TX-110956;2041-09;5;  S01  ;72.07
TX-110957;2022-10;8;S05;108.32
TX-110958;2021-10;1;S04;98.43
TX-110959;2037-07;8;S03;62.33
TX-110960;2032-08;8;S03;94.75
TX-110961;2024-06;2;S02;77.33
TX-110962;2042-08;1;S05;16.49
TX-110963;2021-05;5;S05;53.06
TX-110964;2038-05;8;S01;143.53
TX-110965;2021-10;8;S04;127.34
TX-110966;2025-02;7;S03;99.39
TX-110967;2039-08;4;S01;100.73
TX-110968;2038-03;5;S03;41.37
TX-110969;2020-04;6;S04;12.61
TX-110970;2040-03;7;S02;60.74
TX-110971;2040-11;4;S03;139.1
TX-110972;2019-12;7;S01;110.77
TX-110973;2033-12;7;S03;117.67
TX-110974;2040-10;5;S01;12.95
TX-110975;2040-08;1;S03;123.95
TX-110976;2033-05;2;S01;114.43
TX-110977;2036-12;2;S02;127.11
TX-110978;2025-12;7;S01;118.04
TX-110979;2038-05;7;S02;42.22
TX-110980;2028-01;1;S03;131.71
TX-110981;2030-10;3;S04;109.94
TX-110982;2034-01;7;S01;86.43
TX-110983;2023-12;6;S03;96.98
TX-110984;2037-06;7;S03;125.31
TX-110985;2026-04;7;S05;54.64
TX-110986;2029-04;2;S04;69.05
TX-110987;2040-04;4;S05;5.82
TX-110988;2024-05;8;S05;55.48
TX-110989;2022-02;1;S02;83.22
TX-110990;2024-03;8;S05;42.03
TX-110991;2025-11;8;S05;37.53
TX-110992;2023-04;2;S01;100.88
TX-110993;2042-09;8;S05;135.86
TX-110994;2027-11;7;S05;78.5
TX-110995;2016-06;5;S05;134.06
TX-110996;2023-04;8;S03;101.08
TX-110997;2037-09;6;S05;113.42
TX-110998;2022-05;4;S02;22.75
TX-110999;2038-09;3;S03;30.92
TX-111000;2021-05;3;S03;49.52
TX-111001;2029-11;1;S03;37.65
TX-111002;2017-04;8;S02;51.01
TX-111003;2039-06;6;S05;43.45
TX-111004;2025-12;5;S04;27.39
TX-111005;2027-05;4;S05;48.8
TX-111006;2039-07;6;S05;140.89
TX-111007;2028-12;7;S03;141.51
TX-111008;2038-05;6;S05;68.31
TX-111009;2026-09;7;S04;7.58
TX-111010;2018-05;4;S03;41.51
TX-111011;2039-04;6;S03;108.02
TX-111012;2018-03;4;S03;49.53
TX-111013;2022-01;2;S01;120.63
TX-111014;2035-10;2;S01;80.33
TX-111015;2031-11;3;S05;60.18
TX-111016;2035-11;1;S03;120.21
TX-111017;2036-11;5;S05;78.77
TX-111018;2020-11;8;S03;77.4
TX-111019;2017-06;4;S04;13.11
TX-111020;2033-07;4;S02;58.51
TX-111021;2029-01;8;S05;101.03
TX-111022;2028-08;4;S05;87.78
TX-111023;2017-10;6;S02;109.27
TX-111024;2039-03;8;S03;18.2
TX-111025;2027-06;7;S02;43.85
TX-111026;2040-06;5;S05;26.96
TX-111027;2019-12;6;S04;115.1
TX-111028;2027-04;3;S03;69.03
TX-111029;2026-08;3;S02;94.89
TX-111030;2026-08;2;S04;124.32
TX-111031;2037-03;1;S01;104.22
TX-111032;2025-10;3;S05;21.7
TX-111033;2021-03;3;S01;51.95
TX-111034;2023-08;3;S02;91.34
TX-111035;2026-09;1;S05;24.29
TX-111036;2035-10;7;S03;35.99
TX-111037;2040-03;4;S02;101.91
TX-111038;2022-05;3;S05;23.51
TX-111039;2019-01;8;S03;20.87
TX-111040;2042-01;6;S05;45.44
TX-111041;2034-05;3;S01;40.76
TX-111042;2023-03;1;S04;148.09
TX-111043;2043-04;4;S03;147.94
TX-111044;2020-03;6;S05;56.07
TX-111045;2018-07;5;S04;67.33
TX-111046;2034-01;3;S04;110.98
TX-111047;2018-05;6;S01;133.2
TX-111048;2035-08;2;S04;138.79
TX-111049;2016-12;5;S04;85.23
TX-111050;2031-11;6;S04;53.39
TX-111051;2020-08;2;S02;19.34
TX-111052;2022-04;4;S05;9.69
TX-111053;2035-06;6;S05;84.6
TX-111054;2026-04;4;S02;126.98
TX-111055;2028-10;6;S04;27.21
TX-111056;2034-10;5;S04;68.95
TX-111057;2037-07;6;S02;135.75
TX-111058;2025-06;7;S03;45.72
TX-111059;2028-09;4;S03;21.92
TX-111060;2025-11;7;S02;116.94
TX-111061;2033-03;6;S03;35.85
TX-111062;2021-05;2;S02;14.08
TX-111063;2040-11;5;S05;132.63
TX-111064;2032-09;8;S05;21.65
TX-111065;2018-05;7;S03;40.21
TX-111066;2041-07;7;  S01  ;137.62
TX-111067;2039-03;4;S02;129.46
TX-111068;2024-08;3;S05;140.86
TX-111069;2018-08;2;S03;8.3
TX-111070;2022-09;1;S03;107.18
TX-111071;2033-08;4;S04;98.41
TX-111072;2033-04;7;S04;145.67
TX-111073;2042-09;7;S01;65.98
TX-111074;2038-07;3;S03;107.85
TX-111075;2026-09;1;S04;73.69
TX-111076;2028-04;5;S04;131.11
TX-111077;2028-09;2;S01;90.6
TX-111078;2020-12;3;S04;71.52
TX-111079;2037-05;2;S03;58.47
TX-111080;2024-12;1;S02;72.96
TX-111081;2022-08;2;S05;92.09
TX-111082;2032-10;6;S01;125.65
TX-111083;2033-05;5;S05;65.9
TX-111084;2025-09;3;S04;30.57
TX-111085;2029-05;1;S05;71.38
TX-111086;2031-08;3;S04;39.5
TX-111087;2026-06;8;S02;53.22
TX-111088;2036-02;2;S05;90.34
TX-111089;2037-11;7;S02;50.22
TX-111090;2035-05;6;S02;148.03
TX-111091;2042-09;4;S05;86.43
TX-111092;2040-02;7;S02;108.03
TX-111093;2023-10;6;S05;99.62
TX-111094;2041-08;6;S05;7.26
TX-111095;2029-12;7;S05;80.5
TX-111096;2025-02;7;S01;24.97
TX-111097;2040-09;3;S05;65.01
TX-111098;2021-01;6;S01;70.27
TX-111099;2024-04;5;S01;25.35
TX-111100;2043-02;2;S04;104.19
TX-111101;2022-11;1;S03;51.13
TX-111102;2026-01;3;S05;145.33
TX-111103;2017-09;7;  S01  ;123.36
TX-111104;2028-11;3;  S01  ;61.22
TX-111105;2035-06;3;S03;46.93
TX-111106;2041-06;1;S02;82.24
TX-111107;2036-01;6;S03;100.72
TX-111108;2023-05;7;S01;126.05
TX-111109;2035-01;3;S03;121.44
TX-111110;2033-09;4;S01;107.34
TX-111111;2041-10;7;S03;124.97
TX-111112;2040-05;7;S02;95.79
TX-111113;2021-09;5;S03;81.8
TX-111114;2038-01;4;S04;149.88
TX-111115;2037-02;7;S05;113.42
TX-111116;2040-03;1;S01;17.89
TX-111117;2027-08;4;S04;77.7
TX-111118;2018-05;2;S04;136.4
TX-111119;2020-04;7;S04;94.5
TX-111120;2020-09;8;S01;73.13
TX-111121;2041-06;4;S02;60.64
TX-111122;2030-01;7;S01;5.24
TX-111123;2029-01;8;S05;125.68
TX-111124;2019-07;3;S05;52.38
TX-111125;2032-03;7;S01;40.95
TX-111126;2037-04;5;S05;42.69
TX-111127;2029-12;4;S03;138.55
TX-111128;2029-11;7;S02;56.05
TX-111129;2031-04;3;S04;31.64
TX-111130;2034-02;6;S02;88.12
TX-111131;2020-09;8;S01;119.32
TX-111132;2030-08;5;S01;148.78
TX-111133;2038-12;1;S04;132.73
TX-111134;2037-01;3;S03;133.03
TX-111135;2038-01;2;S01;33.85
TX-111136;2039-04;5;S05;43.46
TX-111137;2022-02;6;S01;43.36
TX-111138;2037-01;6;S01;15.1
TX-111139;2028-07;1;S02;117.18
TX-111140;2040-06;8;S03;89.69
TX-111141;2019-09;4;S04;97.39
TX-111142;2035-05;8;S02;31.27
TX-111143;2035-03;6;S04;81
TX-111144;2022-06;4;S03;77.48
TX-111145;2028-04;8;S05;113.96
TX-111146;2018-08;4;S05;87.16
TX-111147;2036-08;8;S05;88.53
TX-111148;2037-10;2;S04;122.13
TX-111149;2029-07;5;S01;82.42
TX-111150;2019-03;5;S03;95.11
TX-111151;2021-01;1;S03;32.58
TX-111152;2034-02;4;S04;128.79
TX-111153;2025-03;5;S05;124.96
TX-111154;2025-11;4;S02;98.71
TX-111155;2023-08;6;S03;129.78
TX-111156;2032-02;6;S01;121.04
TX-111157;2041-10;3;S03;131.06
TX-111158;2022-05;3;S03;9.24
TX-111159;2016-08;2;S02;29.55
TX-111160;2037-04;1;S03;123.58
TX-111161;2030-04;5;S05;132.76
TX-111162;2025-01;3;S02;84.98
TX-111163;2027-01;6;S03;127.25
TX-111164;2043-03;3;S02;45.3
TX-111165;2033-06;5;S04;12.62
TX-111166;2037-04;6;S02;99.34
TX-111167;2018-12;3;S04;53.77
TX-111168;2024-05;6;S01;96.99
TX-111169;2039-06;2;S03;141.07
TX-111170;2035-03;2;S03;63.85
TX-111171;2025-01;6;S04;66.76
TX-111172;2034-12;4;S05;83.7
TX-111173;2040-05;5;S04;56.98
TX-111174;2041-02;1;S03;22.76
TX-111175;2041-05;8;S03;9.51
TX-111176;2035-02;3;S01;126.16
TX-111177;2024-06;1;S03;106.01
TX-111178;2016-05;8;S02;123.89
TX-111179;2041-05;2;S02;39.06
TX-111180;2023-03;8;S01;69.29
TX-111181;2017-06;1;S01;48.81
TX-111182;2042-11;5;S05;81.34
TX-111183;2017-12;6;S02;13.9
TX-111184;2039-08;7;S04;86.77
TX-111185;2041-06;6;S04;118.45
TX-111186;2019-04;8;S03;44.07
TX-111187;2028-07;5;S02;146.41
TX-111188;2039-10;6;S05;35.87
TX-111189;2043-03;6;S02;100.44
TX-111190;2016-03;8;S01;114.38
TX-111191;2029-07;7;S04;96.4
TX-111192;2025-04;4;S02;53.85
TX-111193;2017-02;8;S02;41.54
TX-111194;2030-01;3;S02;86.74
TX-111195;2037-07;2;S02;118.58
TX-111196;2039-04;3;S02;94.54
TX-111197;2033-03;8;S02;137.45
TX-111198;2030-05;7;S05;40.28
TX-111199;2038-03;8;S01;20.04
TX-111200;2016-07;4;S04;25.34
TX-111201;2017-06;8;S05;117.18
TX-111202;2021-01;5;S02;103.38
TX-111203;2018-02;1;S01;12.81
TX-111204;2036-04;3;S04;55.75
TX-111205;2037-05;3;S02;138.45
TX-111206;2029-07;1;S01;128.73
TX-111207;2026-12;6;S02;144.9
TX-111208;2026-10;1;S05;122.86
TX-111209;2042-03;2;S03;104.48
TX-111210;2035-05;5;S03;57.39
TX-111211;2016-10;6;  S01  ;145.88
TX-111212;2032-05;6;S05;17.72
TX-111213;2035-06;4;S05;7.11
TX-111214;2024-06;2;S04;103.33
TX-111215;2024-03;8;S03;85.16
TX-111216;2017-12;3;S05;117.22
TX-111217;2020-09;7;S05;11.01
TX-111218;2025-10;5;S01;125.72
TX-111219;2031-06;6;S02;50.23
TX-111220;2025-07;7;S04;120.29
TX-111221;2025-04;5;S04;19.64
TX-111222;2024-07;7;S01;117.94
TX-111223;2039-08;7;S05;37.38
TX-111224;2025-01;5;S01;21.46
TX-111225;2026-12;4;S05;116.01
TX-111226;2017-11;7;S01;149.91
TX-111227;2026-01;6;S04;71.78
TX-111228;2021-10;7;S02;120.76
TX-111229;2021-03;1;S02;85.01
TX-111230;2024-12;1;S01;145.03
TX-111231;2038-06;5;S05;97.82
TX-111232;2037-04;6;S03;124.82
TX-111233;2023-06;7;S04;39.13
TX-111234;2035-12;4;S02;54.36
TX-111235;2040-01;6;S04;130.97
TX-111236;2028-04;5;S05;149.46
TX-111237;2021-12;6;S02;34.41
TX-111238;2035-10;3;S02;53.99
TX-111239;2020-02;3;S01;128.38
TX-111240;2032-05;8;S03;60.09
TX-111241;2025-11;5;S01;98.35
TX-111242;2033-11;7;S01;51.57
TX-111243;2026-10;3;S02;140.93
TX-111244;2019-11;8;S01;34.43
TX-111245;2031-08;4;S02;97.53
TX-111246;2031-07;3;S02;23.28
TX-111247;2029-06;5;S02;25.66
TX-111248;2037-02;8;S02;127.23
TX-111249;2036-06;7;S04;8.91
TX-111250;2029-11;7;S03;27.28
TX-111251;2022-01;2;S04;49.2
TX-111252;2016-03;5;S02;117.29
TX-111253;2018-07;4;S03;118.24
TX-111254;2040-01;1;S03;148.61
TX-111255;2016-10;2;S03;87.82
TX-111256;2037-01;1;S05;7.4
TX-111257;2024-11;3;S04;36.39
TX-111258;2036-11;8;S02;15.41
TX-111259;2037-05;6;S01;94.63
TX-111260;2022-11;6;S02;125.98
TX-111261;2042-10;1;S02;127.88
TX-111262;2037-08;7;S02;50.77
TX-111263;2026-01;8;  S01  ;95.49
TX-111264;2040-07;2;S03;127.35
TX-111265;2017-05;2;S03;138
TX-111266;2031-11;1;S04;75.74
TX-111267;2020-11;7;S03;101.8
TX-111268;2027-09;1;S04;67.63
