Column1.period;Column1.ideac_index;Column1.unemployment_rate;Column1.underemployment_rate
2022-11;107.01;4.89;18.15
2022-11;106.25;4.89;19.91
2022-11;99.9;4.16;18.81
06/11/2022;103.74;3.67;22.5
2022-11;107.43;6.41;22.5
2022-11;104.68;6.15;16.58
2022-11;105.08;6.56;16.49
2022-11;110.1;4.52;17.6
11/11/2022;105.78;6.75;22.96
2022-11;99.08;4.62;22.87
2022-11;106.94;6.57;20.29
   2022-11   ;108.69;3.35;15.95
15/11/2022;108.27;5.34;19.19
2022-11;102.85;NA;22.67
2022-11;107.04;5.16;17.73
2022-11;106.36;5.98;17.28
2022-11;104.48;4.2;15.04
20/11/2022;111.9;3.66;21.03
2022-11;104.83;4.83;15.59
2022-11;108.03;3.28;20.41
2022-11;101.82;6.64;15.99
   2022-11   ;106.49;5.66;19.38
2022-11;100.58;4.15;17.01
2022-11;103.9;5.9;17.92
2022-11;96.67;5.32;21.7
28/11/2022;102.86;4.84;15
2022-11;103.15;3.48;19.8
2022-11;99.79;NA;21.12
01/12/2022;110.17;5.71;21.19
2022-12;103.35;3.5;15.26
2022-12;101.16;4.73;15.4
2022-12;109.27;5.05;21.05
2022-12;105.54;3.3;22.63
06/12/2022;102.8;6.12;18.95
   2022-12   ;97.57;4.08;21.88
2022-12;108.33;5.75;14.85
2022-12;105.05;4.09;20.17
2022-12;105.15;4.18;20.51
2022-12;110.39;5.62;22.51
2022-12;107.36;3.33;22.97
2022-12;108.18;5.75;20.47
2022-12;105.8;4.72;21.57
   2022-12   ;102.25;6.23;23
2022-12;102.56;4.39;21.22
17/12/2022;104.75;4.33;15.5
   2022-12   ;108.28;5.72;22.71
2022-12;109.7;5.42;22.16
2022-12;106.94;6.19;22.56
2022-12;103.58;5.17;21.28
2022-12;104.83;3.33;18.4
2022-12;101.39;4.92;21.5
2022-12;105.58;5.11;17.13
2022-12;108.09;4.69;20.2
2022-12;108.95;4.9;15.32
2022-12;107.83;6.26;15.44
28/12/2022;101.34;3.32;21.68
2022-12;111.56;5.04;22.88
2022-12;102.14;6.59;21.76
31/12/2022;105.1;5.85;18.73
2023-01;103.03;3.67;15.27
2023-01;113.06;5.23;15.56
03/01/2023;105.93;3.7;22.18
2023-01;109.41;4.04;19.49
2023-01;106.78;6.24;17.68
2023-01;106.8;4.45;21.94
2023-01;95.46;4.82;17.52
2023-01;104.53;6.18;21.44
2023-01;105.05;4.88;17.81
2023-01;106.45;5.29;16.91
2023-01;100.77;6.21;17.22
2023-01;109.66;4.52;19.64
2023-01;103.54;3.22;18.6
   2023-01   ;102.74;5.11;22.45
   2023-01   ;110.67;5.51;22.56
2023-01;107.39;4.81;19.04
2023-01;97.3;6.71;14.71
18/01/2023;112.08;5.07;14.6
2023-01;104.09;NA;14.64
2023-01;100.95;6.17;15.21
21/01/2023;103.45;3.24;22.38
2023-01;102.68;3.23;19.35
23/01/2023;102.43;6.08;20.81
2023-01;108.65;NA;22.61
25/01/2023;111.91;4.61;15.13
2023-01;105.83;5.4;19.54
2023-01;101.72;3.92;19.23
2023-01;108.82;3.41;17.37
2023-01;105.19;6.79;20.1
2023-01;104.95;3.29;15.25
   2023-01   ;102.83;4.07;17.38
2023-02;102.46;3.74;16.76
02/02/2023;100.55;3.49;21.55
2023-02;107.52;6.4;22.04
2023-02;111.8;3.21;19.89
05/02/2023;97.97;3.9;19.18
   2023-02   ;110.83;5.05;20.8
2023-02;96.89;4.08;14.95
   2023-02   ;102.32;6.52;22.98
09/02/2023;100.61;6.14;18.21
   2023-02   ;111.6;4.82;19.12
2023-02;104.26;6.65;17.94
2023-02;106.76;3.45;19
2023-02;105.78;3.97;14.75
2023-02;108.36;5.44;20.12
2023-02;106.31;3.66;19.61
16/02/2023;103.11;NA;21.72
   2023-02   ;106.55;3.27;17
2023-02;109.55;5.19;14.84
2023-02;103.62;5.66;22.23
   2023-02   ;93.4;NA;17.75
2023-02;112.04;4.49;22.39
2023-02;106.47;6.69;21.53
2023-02;103.67;4.68;17.44
24/02/2023;110.51;5.4;16.01
2023-02;99.68;6.26;22.74
26/02/2023;108.09;3.86;18.35
2023-02;109.39;3.72;17.93
2023-02;106.46;4.83;16.84
01/03/2023;104.61;6.77;16.28
02/03/2023;102.15;3.95;18.31
2023-03;107.04;NA;16.09
04/03/2023;107.16;3.88;17.62
2023-03;107.46;4.28;20.99
2023-03;110.54;5.52;15.13
2023-03;108.69;3.7;17.2
2023-03;108.59;4.58;22.36
   2023-03   ;101.71;5.35;15.69
2023-03;103.7;6.03;15.2
2023-03;109.02;5.37;21.22
2023-03;104.24;4.74;17.07
2023-03;98.95;6.48;15.36
14/03/2023;108.61;3.73;15.57
2023-03;99.49;5.21;20.3
2023-03;105.32;4.31;19.32
2023-03;106.58;3.36;19.01
   2023-03   ;103.21;6.31;16.74
2023-03;107.6;4.07;22.58
2023-03;103.23;4.47;22.63
2023-03;102.24;3.33;15.53
2023-03;111.4;3.99;16.64
2023-03;102.86;5.66;20.94
2023-03;102.99;5.79;21.93
2023-03;108.14;4.73;20.36
2023-03;106.76;6.17;18.45
2023-03;110.56;3.41;21.47
28/03/2023;101.21;5.22;14.55
2023-03;107.8;3.51;21.56
2023-03;104.49;5.69;19.08
2023-03;101.82;6.24;21.53
2023-04;105.47;4.84;16.62
02/04/2023;98.25;5.27;14.57
2023-04;112.32;6.7;15.11
2023-04;99.83;3.31;16.97
2023-04;103.45;3.21;22.56
2023-04;102.2;5;19.43
2023-04;109.61;5.63;20.61
08/04/2023;103.73;6.6;19.95
   2023-04   ;108.59;3.71;19.31
2023-04;103.21;5.48;22.98
2023-04;112.6;6.01;17.66
2023-04;109.39;6.19;17.87
   2023-04   ;106.75;3.88;22.15
2023-04;105.16;5.35;16.61
2023-04;103.7;5.65;21.26
2023-04;103.73;5.93;16.34
2023-04;110.72;3.55;22.78
   2023-04   ;104.84;5.97;14.71
2023-04;106.91;3.88;20.48
   2023-04   ;102.91;6.29;21.06
   2023-04   ;107.02;3.84;22.9
2023-04;95.3;4.66;16.55
2023-04;103.67;5.24;20.58
24/04/2023;101.59;5.52;18.09
2023-04;105.32;5.18;22.33
   2023-04   ;110.95;6.18;16.67
2023-04;106.58;4.53;17.31
2023-04;101.51;5.8;16.21
2023-04;111.04;3.83;20.59
2023-04;109.18;6.32;22.49
2023-05;111.98;NA;16.63
2023-05;101.97;6.71;21.55
2023-05;100.19;4.32;18.38
2023-05;114.44;5.25;16.92
2023-05;105.52;6.23;20.04
2023-05;108.88;5.05;16.97
2023-05;100.24;6.12;22.89
2023-05;111.97;4.59;16.76
2023-05;103.67;NA;17.26
10/05/2023;100.16;3.91;18.99
11/05/2023;101.76;4.32;19.6
2023-05;98.39;6.63;23
13/05/2023;108.34;4.7;17.45
2023-05;106.28;5.61;15.87
15/05/2023;106.42;6.4;22.94
2023-05;104.6;3.86;16.35
2023-05;112.76;6.18;17.88
18/05/2023;102.78;6.64;22.04
2023-05;113.7;6.18;22.5
2023-05;109.1;6.43;20.22
2023-05;109.27;6.79;14.81
2023-05;105.88;6.74;19.29
2023-05;105.66;5.69;15.87
2023-05;105.33;3.74;17.9
25/05/2023;105.11;6.03;14.94
2023-05;105.24;5.64;19.56
2023-05;100.39;4.55;15.13
2023-05;108.34;6.5;15.73
2023-05;103.62;6.25;21.91
   2023-05   ;100.14;NA;14.57
2023-05;106.07;5.42;20.82
2023-06;102.83;6.39;18.94
2023-06;117;6.09;14.67
2023-06;112.1;5.03;21.29
04/06/2023;105.21;4.32;15.7
2023-06;106.1;3.6;22.04
2023-06;102.93;6.77;15.39
2023-06;109;5.11;20.48
08/06/2023;102.25;6.39;14.93
2023-06;101.48;3.35;17.7
2023-06;108.92;3.22;19.66
11/06/2023;103.93;3.71;22.22
2023-06;104.43;3.74;17.28
2023-06;107.69;3.28;16.96
2023-06;96;4.11;23
2023-06;103.38;3.43;19.96
2023-06;103.43;4.42;15.99
2023-06;104.94;5.88;17.08
2023-06;110.03;6.29;17.92
2023-06;100.82;5.31;20.21
2023-06;107.83;NA;18.3
2023-06;105.23;4.21;19.71
2023-06;103.14;5.16;18.85
2023-06;101.88;5.86;18.28
   2023-06   ;107.17;4.79;15.81
2023-06;103.14;6.1;17.06
2023-06;100.66;3.75;19.22
2023-06;96.12;6.72;18.37
2023-06;103.59;5.83;22.02
2023-06;109.46;3.71;22.79
2023-06;102.55;5.28;20.62
2023-07;105.01;4.01;15.41
2023-07;103.82;4.94;19.15
03/07/2023;106.36;3.91;19.3
2023-07;112.96;3.65;17.05
2023-07;100.32;NA;22.72
   2023-07   ;110.24;6.2;20.14
07/07/2023;102.99;5.68;19.09
2023-07;101.9;6.18;21.55
2023-07;107.18;5.29;21.96
2023-07;100.96;6.11;17.06
2023-07;106.88;4.1;22.34
2023-07;101.34;4.38;22.49
2023-07;109.46;6.32;22.77
2023-07;104.97;6.41;20.09
   2023-07   ;109.33;5.6;22.7
2023-07;103.69;3.27;20.96
2023-07;104.2;3.8;17.92
2023-07;105.94;4.7;19.08
19/07/2023;103.81;6.36;16.05
20/07/2023;103.65;5.98;15.1
2023-07;105.96;4.42;19.94
22/07/2023;112.59;4.24;21.35
2023-07;102.72;4.23;15.02
2023-07;112.04;6.69;17.81
2023-07;102.13;4.98;14.94
2023-07;108.25;4.03;17.64
2023-07;110.4;NA;22.77
   2023-07   ;102.45;6.03;16.58
2023-07;101.37;6.53;16.11
2023-07;110.54;4.43;19.04
2023-07;106.64;NA;21.52
2023-08;114.02;4.38;17.66
2023-08;109.04;5.83;15.69
2023-08;105.63;4.3;22.65
2023-08;105.39;6.23;21.63
2023-08;118.91;3.37;15.69
2023-08;107.28;5.55;21.98
2023-08;107.13;3.53;17.08
   2023-08   ;111.22;4.21;16.15
2023-08;104.8;4.93;17.99
2023-08;108.14;4.3;21.77
2023-08;100.6;5.3;19.97
2023-08;102.81;5.7;22.44
2023-08;108.32;6.63;20.02
2023-08;102.66;3.81;18.06
15/08/2023;102.79;5.12;16.92
2023-08;106.89;4.61;22.74
2023-08;107.79;4.59;17
   2023-08   ;100.77;3.33;20.78
2023-08;102.59;5.96;17.32
2023-08;101.19;4.45;16.82
2023-08;100.58;4.62;22.5
22/08/2023;111.52;NA;20.39
   2023-08   ;104.04;5.57;18.56
24/08/2023;107.39;5.66;18.52
2023-08;110.59;6.24;18.5
2023-08;105.16;6.53;22.58
2023-08;104.75;6.52;17.19
2023-08;97.17;4.84;15.44
2023-08;102.26;4.01;20.1
2023-08;105.63;5.83;16.39
2023-08;106.84;3.34;15.49
   2023-09   ;103.1;5.75;19.72
2023-09;103.48;4.67;16.38
2023-09;98.78;5.72;19.56
2023-09;103.07;4;19.64
2023-09;112.72;4.6;15.68
2023-09;108.09;6.8;16.37
07/09/2023;105.38;4.34;18.05
   2023-09   ;104.99;6.29;14.63
09/09/2023;107.33;6.49;19.66
2023-09;108.45;5.65;14.81
2023-09;107;6.55;20.89
12/09/2023;108.5;4.23;19.83
2023-09;105.1;5.71;21.12
2023-09;111.76;3.56;14.82
2023-09;105.26;4.73;17.13
2023-09;104.34;3.82;22.54
   2023-09   ;108.12;6.02;17.95
2023-09;102.42;4.28;15.44
2023-09;114.81;3.29;15.18
2023-09;103.24;6.3;18.73
2023-09;103.73;6.47;22.39
2023-09;103.54;5.64;16.25
2023-09;98.45;4.14;14.85
2023-09;104.57;4.96;19.05
2023-09;109.92;5.72;15.35
2023-09;107.66;6.79;15.68
2023-09;108.15;4.29;17.38
2023-09;107.49;5.56;22.54
   2023-09   ;107.44;3.33;20.15
2023-09;100.9;3.81;18.62
2023-10;99.34;5.59;14.65
   2023-10   ;100.72;6.58;20.36
2023-10;105.02;3.27;21.43
04/10/2023;103.92;3.92;20.01
2023-10;107.61;5.75;17.8
2023-10;104.99;NA;19.17
2023-10;103.15;4.93;17.81
2023-10;108.61;3.78;20.69
2023-10;98.78;5.14;21.59
   2023-10   ;108.06;5.11;21.01
2023-10;109.4;5.33;21.61
2023-10;102.36;4.18;21.49
2023-10;97.76;3.28;16.98
2023-10;102.22;5.65;14.59
   2023-10   ;96.28;5.55;19.61
16/10/2023;104.9;5.3;16.83
   2023-10   ;102.7;6.59;21.1
2023-10;112.73;3.3;15.06
2023-10;108.9;4.15;14.53
2023-10;103.96;3.23;21.53
2023-10;104.62;5.97;21.52
2023-10;109.17;4.66;15.92
2023-10;104.18;6.26;16.19
2023-10;103.04;6.15;22.84
2023-10;101.2;5.45;16.33
2023-10;107.53;3.78;16.69
2023-10;103.92;6.38;17.29
2023-10;98.86;4.62;17.58
2023-10;102.46;3.84;21.25
30/10/2023;107.83;5.47;19.75
2023-10;102.2;5.77;15.4
2023-11;97.61;6.07;15.29
2023-11;102.23;5.31;16.58
   2023-11   ;103.54;5.22;22.49
   2023-11   ;105.02;4.52;19.8
2023-11;105.03;4.12;15.1
2023-11;112.84;5.43;22.36
2023-11;106.93;6.13;22.87
2023-11;100.07;6.23;20.18
2023-11;116.7;6.45;20.58
2023-11;111.42;5.89;18.27
11/11/2023;111.2;3.83;17.77
2023-11;106.63;5;14.54
2023-11;101.48;6.69;22.89
2023-11;105.78;3.36;19.04
2023-11;112.91;5.08;14.87
   2023-11   ;106.86;6.21;19.83
2023-11;109.95;6.17;21.06
2023-11;108.72;6.58;14.52
2023-11;109.09;4.45;18.24
2023-11;103.87;5.26;20.22
2023-11;104.04;6.73;18.49
2023-11;102.59;4.66;14.9
23/11/2023;106.02;6.5;17.62
24/11/2023;102;5.02;21.81
2023-11;108.37;5.78;20.67
2023-11;103.12;5.1;15.4
2023-11;109.95;5.84;15.14
2023-11;106.83;3.89;18.53
2023-11;107.48;5.9;18
2023-11;108.01;4.49;16.57
01/12/2023;105.82;3.63;19.64
2023-12;109.99;4.4;20.55
03/12/2023;102.8;5.2;20.99
04/12/2023;110.6;5.27;16.23
   2023-12   ;106.34;4.33;20.73
2023-12;98.45;5.05;19.46
2023-12;106.19;3.84;17.6
2023-12;108.68;NA;17.63
2023-12;97.32;6.36;21.55
   2023-12   ;100.69;4.88;16.66
2023-12;107.41;6.48;17.68
2023-12;104.62;4.38;19.56
13/12/2023;112.27;5.52;21.71
2023-12;105.74;6.56;15.26
2023-12;96.65;4.82;15.28
2023-12;101.78;5.25;15.11
2023-12;110.34;6.35;18.17
2023-12;105.04;5.19;16.16
2023-12;107.63;5.06;14.99
20/12/2023;107.97;3.85;21.08
   2023-12   ;106.59;5.35;14.9
2023-12;103.09;5.5;14.73
2023-12;98.77;3.9;19.67
2023-12;104.62;6.26;22.83
2023-12;110.28;6.34;19.49
2023-12;104.27;4.4;17.81
2023-12;107;6.53;17.15
2023-12;110.8;6.02;17.01
2023-12;98.95;4.01;18.06
30/12/2023;102.03;5.51;15.34
2023-12;104.91;6.3;17.82
2024-01;106.99;6.3;14.51
2024-01;106.83;3.8;15.67
2024-01;104.04;6.36;17.09
2024-01;101.22;4.91;21.71
   2024-01   ;105.28;5.02;20.13
2024-01;108.59;6.54;18.62
2024-01;104.25;3.67;20.05
2024-01;106.42;4.92;16.44
2024-01;106.95;6.03;16.3
2024-01;102.32;6.37;20.45
2024-01;105.56;4.9;22.5
2024-01;105.13;6.11;15.54
2024-01;97.34;5.87;15.36
   2024-01   ;107.1;4.17;22.71
2024-01;102.43;4.09;17.65
2024-01;99.59;6.58;22.86
2024-01;106.64;3.28;15.91
2024-01;103.23;3.86;18.46
2024-01;104.7;6.39;14.51
20/01/2024;107.14;5.7;19.13
2024-01;116.05;4.74;18.3
2024-01;104.56;3.93;21.91
2024-01;101.06;6.04;19.03
2024-01;107.56;6.33;19.01
2024-01;111.28;6.69;20.68
2024-01;108.39;3.39;19.25
27/01/2024;101.67;NA;20.87
2024-01;100.98;4.02;22.16
2024-01;104.7;3.55;14.88
2024-01;97.6;5.79;16.72
2024-01;113.75;5.53;21.49
2024-02;101.66;5.68;16.51
2024-02;105.88;3.81;15.73
03/02/2024;101.31;3.79;17.28
   2024-02   ;98.72;6.25;22.96
2024-02;106.16;3.72;21.22
2024-02;107.16;4.78;20.48
2024-02;99.09;5.05;22.87
2024-02;108.39;4.61;14.76
2024-02;105.33;5.26;22.98
2024-02;107.02;4.63;17.79
11/02/2024;101.98;4.05;21.06
2024-02;108.78;4.38;19.58
2024-02;106.73;3.81;20.56
2024-02;98.79;5.74;16.53
2024-02;109.36;5.59;20.26
2024-02;98.37;6.26;15.45
2024-02;97.88;4.84;18.04
2024-02;101.16;6.69;20.38
   2024-02   ;106.85;3.48;19.82
2024-02;106.01;5.27;16.54
2024-02;104.55;5.05;16.33
22/02/2024;108.38;6;16.71
2024-02;99.85;5.56;19.12
2024-02;102.8;4.98;15.87
2024-02;98.68;6.5;18.15
2024-02;108.4;6.3;15.86
2024-02;104.36;3.24;18.94
2024-02;102.23;4.14;19.92
2024-02;103.21;3.92;20.87
01/03/2024;107.78;5.52;15.66
2024-03;102.31;4.47;18.04
03/03/2024;106.92;6.2;15.98
2024-03;102.42;4.66;16.93
2024-03;109.66;6.79;18.33
06/03/2024;101.05;5.66;17.54
2024-03;107;6.4;16.63
2024-03;109.94;5.81;18.97
2024-03;99.95;5.92;14.68
   2024-03   ;107.53;3.24;20.06
   2024-03   ;98.86;3.47;22.25
2024-03;104.53;3.92;22.31
2024-03;102.21;4.85;22.67
2024-03;103.71;4.03;15.27
2024-03;107.12;6.29;19.61
2024-03;106.97;3.58;21.23
2024-03;104.85;4.72;22.75
2024-03;98.33;4.26;22.42
2024-03;106.17;4.58;20.54
   2024-03   ;105.86;3.27;22.49
2024-03;109.34;6.03;16.44
2024-03;101.83;NA;20.56
2024-03;102.57;4.75;19.28
2024-03;105.41;5.24;14.74
2024-03;99;3.4;15.95
   2024-03   ;107.25;4.96;17.69
2024-03;104.89;6.5;15.12
2024-03;101.29;5;19.06
2024-03;100.94;5.95;14.52
2024-03;105.77;5.95;22.66
2024-03;111.15;3.35;22.94
2024-04;99.94;3.32;15.2
02/04/2024;105.24;6.47;15.66
2024-04;102.31;4.32;16.73
2024-04;107.93;5.44;15.97
2024-04;113.81;6.44;20.82
2024-04;107.49;4.79;21.62
   2024-04   ;107.71;3.91;20.36
08/04/2024;107.53;3.26;21.17
2024-04;102.99;3.4;20.04
2024-04;101.85;4.75;15.89
2024-04;111.5;3.52;19.95
12/04/2024;99.68;3.73;22.29
2024-04;101.95;4.95;20.24
2024-04;104.74;4.11;17.87
15/04/2024;112.78;3.24;20.91
2024-04;111.96;4.28;16.94
2024-04;111.72;4.9;22.56
2024-04;107.04;4.41;18.76
2024-04;101.44;6.66;22.17
2024-04;104.06;6.75;18.74
2024-04;101.61;3.31;14.54
2024-04;106.43;6.75;15.04
2024-04;108.06;4.49;15.51
24/04/2024;99.66;4.26;17.43
2024-04;106.44;3.49;22.18
   2024-04   ;103;6.47;22.24
   2024-04   ;104.42;5.05;21.02
2024-04;100.09;5.98;15.83
29/04/2024;109.17;6.03;21.68
2024-04;103.75;6.34;22.94
01/05/2024;104.19;3.39;18.82
02/05/2024;98.68;6.6;18.26
2024-05;102.14;5.18;18.06
2024-05;103.38;6.02;17.85
05/05/2024;100.02;6.01;19.61
2024-05;103.66;6.21;19.94
2024-05;103.31;5.42;15.93
2024-05;98.29;4.84;21.01
2024-05;97.96;5.49;16.38
2024-05;104.49;6.34;16.71
   2024-05   ;106.14;6.5;16.37
2024-05;100.4;3.65;18.28
13/05/2024;103.38;6.21;18.79
2024-05;98.21;4.36;20.57
15/05/2024;102.25;3.94;19.99
2024-05;105.7;4.83;15.98
2024-05;105.32;3.78;15.99
2024-05;105.37;NA;17.21
2024-05;105.53;3.33;19.07
20/05/2024;107.38;5.88;18.68
2024-05;106.27;3.64;14.57
   2024-05   ;100.03;5.48;22.52
2024-05;96.86;6.75;14.71
2024-05;108.21;4.46;18.71
2024-05;107.11;5.89;17.57
2024-05;110.36;4.69;20.95
2024-05;102.4;NA;16.53
2024-05;106.63;5.23;15.51
   2024-05   ;104.49;4.46;18.84
2024-05;101;3.39;22.69
2024-05;105.68;5.34;16.76
2024-06;115.38;4.29;14.52
2024-06;109.27;NA;20.17
2024-06;107.15;5.47;15.11
   2024-06   ;101.01;4.86;16.61
2024-06;109.79;5.25;15.3
2024-06;106.86;3.42;15.14
2024-06;103.53;3.3;22.36
2024-06;105.48;5.68;22.7
2024-06;101.41;5.69;17.15
2024-06;109.45;6.47;17.64
2024-06;109.76;4.44;19.06
2024-06;106.58;5.52;17.55
2024-06;106.7;5.93;16.34
2024-06;114;5.33;15.3
   2024-06   ;102.71;6.6;20.36
2024-06;106.08;5.94;17.57
   2024-06   ;101.48;6.15;22.66
2024-06;105.75;4.92;19.76
2024-06;99.74;5.66;18.55
2024-06;100.76;5.92;20.97
   2024-06   ;105.2;5.81;20.29
2024-06;100.52;3.7;21.66
23/06/2024;105.37;3.45;18.72
2024-06;108.47;5.7;22.36
2024-06;101.9;3.24;22.89
2024-06;107.01;NA;19.62
27/06/2024;101.49;6.52;20.66
2024-06;102.23;5.97;15.28
2024-06;105.13;4.65;18.39
2024-06;108.31;4.86;19.65
2024-07;104.63;5.2;16.6
2024-07;104.71;3.97;18.14
2024-07;112.16;3.21;18.86
04/07/2024;104.87;6.29;20.24
   2024-07   ;104.93;3.81;20.12
   2024-07   ;102.03;4.88;18.96
2024-07;101.6;3.91;17.48
2024-07;103.35;5.94;16.06
2024-07;107.43;6.18;16.47
   2024-07   ;104.49;5.19;20.44
11/07/2024;108.7;3.26;22.23
2024-07;101.35;5.09;14.53
2024-07;104.03;5.08;14.7
2024-07;104.44;4.23;16.37
2024-07;105.17;4.11;14.99
2024-07;107.8;5.87;18.35
17/07/2024;107.31;3.64;21.53
2024-07;104.42;4.42;17.95
2024-07;101.57;5.28;16.94
2024-07;96.4;3.73;21.53
21/07/2024;104.6;3.89;21.33
2024-07;108.66;3.88;21.25
2024-07;107.15;4.41;18.01
2024-07;108.81;6.39;17.49
25/07/2024;100.25;4.74;15.64
26/07/2024;103.27;5.72;15.28
2024-07;105.74;5.2;19.11
2024-07;103.07;4.5;16.38
2024-07;106.38;3.73;19.45
2024-07;108.08;4.38;16.41
2024-07;105.17;5.64;14.94
2024-08;96.35;6.31;22.22
   2024-08   ;104.09;5.7;18.28
2024-08;109.46;NA;16.16
04/08/2024;104.8;6.24;20.04
2024-08;103.59;5.53;16.83
2024-08;103.5;3.66;14.51
2024-08;107.35;5.35;20.33
2024-08;105.48;5.91;14.8
09/08/2024;109.63;3.96;21.66
10/08/2024;109.13;4.76;18.23
11/08/2024;105.29;4.1;19.4
2024-08;94.34;6.12;19.07
2024-08;116.28;3.48;20.54
2024-08;114.13;5.91;16.1
2024-08;102.52;5.8;14.86
2024-08;105.88;NA;20.06
2024-08;104.33;5.03;16.04
2024-08;114.77;3.78;21.41
19/08/2024;97.49;3.47;22.16
2024-08;99.66;6.35;16.77
2024-08;107.85;5.13;15.56
2024-08;104.18;3.32;15.58
23/08/2024;106.43;6.3;22.78
2024-08;108.37;4.89;17.33
25/08/2024;105.14;4.89;22.28
2024-08;109.78;NA;14.77
27/08/2024;104.86;5.15;19.6
2024-08;102.27;3.76;15.7
29/08/2024;109.64;5.58;21.14
2024-08;98.12;4.41;17.08
2024-08;104.93;6.05;19.59
   2024-09   ;94.22;5.67;21.59
2024-09;103.05;4.47;18.23
03/09/2024;101.43;3.39;18.67
2024-09;108.25;5.63;20.4
2024-09;107.75;5.14;18.83
2024-09;101.48;6.02;19.27
2024-09;106.87;6.06;16.28
2024-09;95.92;6.02;15.74
2024-09;104.98;4.66;17.29
2024-09;100.4;3.93;14.81
   2024-09   ;103.72;4.79;14.87
12/09/2024;103.25;5.5;22.58
2024-09;111.1;6.05;22.5
14/09/2024;101.76;5.15;23
2024-09;100.76;4.81;16.93
   2024-09   ;105.32;5.79;18.72
2024-09;106.2;4.45;15.04
2024-09;99.13;3.85;18.97
2024-09;110.67;6.56;21.25
   2024-09   ;99.22;4.38;18.87
2024-09;105.37;3.85;17.5
2024-09;110.1;5.36;17.56
2024-09;102.51;4.9;22.47
2024-09;110.25;5.76;15.47
25/09/2024;106.96;NA;17.28
2024-09;98.84;4.08;21.68
   2024-09   ;103.02;3.81;18.96
2024-09;106.1;6.29;20.15
2024-09;105.51;4.7;15.02
2024-09;105.06;6.78;16.43
   2024-10   ;108.25;5.98;22.55
2024-10;103.27;5.8;17.76
2024-10;104.05;6.79;19.4
2024-10;106.43;4.72;16.58
2024-10;98.46;3.71;20.72
2024-10;107.86;6.56;15.44
07/10/2024;97.57;5.14;20.72
2024-10;111.13;4.8;16.03
2024-10;105.23;4.05;17.93
   2024-10   ;101.75;5.08;21.15
11/10/2024;109.49;6.37;14.79
2024-10;100.38;NA;20.79
2024-10;108.76;4.72;18.87
2024-10;105.3;6.18;22.61
15/10/2024;111.71;5.97;22.69
2024-10;103.14;NA;22.92
2024-10;107.7;5.07;21.31
   2024-10   ;101.42;5.61;22.72
2024-10;101.15;4.39;18.05
2024-10;110.79;5.79;20.62
2024-10;105.15;NA;20.3
2024-10;102.24;3.21;17.99
2024-10;108.29;5.85;19.6
2024-10;105.35;3.8;22.96
2024-10;104.3;6.76;19.55
2024-10;101.32;4.03;17.07
2024-10;109.57;4.7;22.04
2024-10;105.87;4.96;22.22
29/10/2024;104.5;4.84;21.76
2024-10;98.86;3.54;22.49
2024-10;107.57;5.03;22.43
2024-11;112.41;5.18;18.26
02/11/2024;105.32;3.63;17.44
   2024-11   ;107.96;3.79;19.3
2024-11;103.5;4.56;20.93
2024-11;103.78;4.49;15.6
2024-11;104.86;4.26;21.16
2024-11;107.17;3.45;18.53
08/11/2024;111.46;6.49;22.34
2024-11;107.8;4.62;22.87
2024-11;105.49;6.31;19.59
2024-11;104.28;6.46;17.23
12/11/2024;108.84;4.84;15.48
2024-11;106.82;3.33;22.47
   2024-11   ;101.66;3.34;18.8
2024-11;108;5.75;16.41
2024-11;100.8;5.65;19.35
2024-11;99.02;5.39;18.85
2024-11;105.78;4.86;22.39
2024-11;118.93;5.44;21.5
2024-11;108.55;6.18;16.93
21/11/2024;100.39;5.26;17.65
2024-11;100.81;3.27;16.36
23/11/2024;107.57;4.15;17
2024-11;101.39;5.89;17.44
2024-11;107.18;6.44;17.51
2024-11;106.35;4.31;21.09
2024-11;103.54;4.12;15.99
2024-11;99.74;4;17.1
2024-11;111.05;3.39;18.76
2024-11;98.49;NA;22.65
2024-12;103.15;5.89;20.48
2024-12;99.23;4.11;16.81
2024-12;105.06;4.98;16.48
2024-12;102.33;3.29;15.28
2024-12;106.43;5.82;14.61
2024-12;105.08;5.02;22.05
2024-12;106.87;5.72;19.36
   2024-12   ;110.26;4.5;18.06
   2024-12   ;112.51;4.1;21.82
2024-12;99.56;6.17;20.53
   2024-12   ;106.72;3.55;22.05
2024-12;103.33;4.98;15.5
13/12/2024;114.23;6.64;19.76
2024-12;104.09;4.07;17.8
2024-12;100.03;6.32;15.01
2024-12;110.57;4.54;18.35
2024-12;109.98;4.88;16.98
   2024-12   ;108.34;4.3;22.05
2024-12;109.35;5.86;21.66
2024-12;103.83;6.22;18.54
2024-12;98.24;4.7;20.43
2024-12;108.95;5.97;15.2
23/12/2024;101.3;5.96;19.25
2024-12;112.13;4.87;18.96
2024-12;99.23;NA;16.98
2024-12;102.96;4.15;18.17
27/12/2024;103.08;4.88;15.46
2024-12;111.24;NA;15.17
2024-12;103.25;5.57;19.65
2024-12;108.23;6.19;21.92
31/12/2024;105.54;6.06;20.11
   2025-01   ;98.48;5.96;16.76
   2025-01   ;107.61;4.73;16.74
   2025-01   ;101.88;5.05;17.26
2025-01;116.43;5.69;17.04
2025-01;102.24;3.53;23
2025-01;102.85;5.44;20.91
2025-01;108.58;6.72;17.56
2025-01;104.15;3.65;22.63
